injntecujiohoan	in·jntecujiohoan
injntlatquj	in·jntlatquj
tla¶ cuelpacholli	tlacuelpacholli
quauh¶ tlaqualli	quauhtlaqualli
patz¶ callo	patzcallo
tonal¶ chillo	tonalchillo
tlaman¶ tli	tlamantli
mexix¶ qujlitl	mexixqujlitl
momuz¶ tlae	momuztlae
cujtla¶ pilli	cujtlapilli
io¶ cuxca	iocuxca
injn neteilhujl¶	in·jnneteilhujl
quj¶ poaia	qujpoaia
qujn neltiliaia	qujnneltiliaia
qujn temoaia	qujntemoaia
tla¶ neltilianj	tlaneltilianj
quj machilia	qujmachilia
moteil¶ hujque	moteilhujque
intlaitla	intla·itla
qujn machili¶	qujnmachili
injneteilhujl¶	in·jneteilhujl
hoa¶ iolcaiotl	hoaiolcaiotl
te¶ cutlatoque	tecutlatoque
qujn¶ mjcti	qujnmjcti
motecu¶ cuma	motecucuma
qujn ma¶ chili	qujnmachili
mjxcoa tlailotlac¶	mjxcoatlailotlac
teic notlamachti	teicnotlamachti
iz¶ tlaca	iztlaca
to¶ qual	toqual
injntequjuh¶	in·jntequjuh
qujn¶ mjcti	qujnmjcti
qujtlatzon¶ tequjlia	qujtlatzontequjlia
tetepacho¶ lo	tetepacholo
tlato¶ cati	tlatocati
vitz¶ naoatl	vitznaoatl
ocon¶ teixupauique	oconteixupauique
tlacoch calcatl¶	tlacochcalcatl
injn neixcaujl	in·jnneixcaujl
Ach cauh calli	Achcauhcalli
achca¶ cauhti	achcacauhti
inj temjcticaoan¶	in·jtemjcticaoan
quj tzon¶ qujxtiaia	qujtzonqujxtiaia
omo¶ tzontec	omotzontec
quauh nochtli	quauhnochtli
atempane¶ catl	atempanecatl
qujtla¶ coaia	qujtlacoaia
quj tzacutiuja	qujtzacutiuja
injtla	in·jtla
Cuj¶ cacalli	Cujcacalli
tlatecpa¶ noaia	tlatecpanoaia
oncujcoanooa¶ ia	oncujcoanooaia
çan ijo	çanijo
inonactiuja	inonactiuja
imaz¶ taxel	imaztaxel
intel puchtli	in·telpuchtli
inon¶ cujco anoia	in·oncujcoanoia
cala¶ quja	calaquja
amoac	amoac
inonactiuja	in·onactiuja
in tzonchichilicpatl	intzonchichilicpatl
quj qujxtia	qujqujxtia
quj¶ tetequjtia	qujtetequjtia
qujte¶ tequjtia	qujtetequjtia
qujntlatzonte¶ qujlia	qujntlatzontequjlia
qujn¶ mecanja	qujnmecanja
maujz¶ tli	maujztli
mopia¶ ia	mopiaia
ma¶ cujltzontli	macujltzontli
cempoal¶ xiuhcaiotl	cempoalxiuhcaiotl
injtetzon	in·jtetzon
quauh cuezcontica	quauhcuezcontica
chian tzo¶ tzol	chiantzotzol
chilpe¶ tlatl	chilpetlatl
quauh aio¶ oachtli	quauhaiooachtli
tla¶ tlacoanj	tlatlacoanj
quj cencauhti¶	qujcencauhti
in piel	inpiel
quj macaia	qujmacaia
qujma¶ chili	qujmachili
qujna¶ oalchioa	qujnaoalchioa
injpiel	in·jpiel
aca¶ como	acacomo
inj¶ piel	in·jpiel
inj cioahoan	in·jcioahoan
inj cal¶	in·jcal
injtlat¶ quj	in·jtlatquj
mochitech	moch·itech
chal¶ chiuh macuextli	chalchiuhmacuextli
injicnjhoan	in·jicnjhoan
intla¶ co maxtlatl	in·tlacomaxtlatl
inteucujtlatentetl	in·teucujtlatentetl
chalchiuh ten¶ tetl	chalchiuhtentetl
chalchiuh cozcatl	chalchiuhcozcatl
tecpa¶ noaia	tecpanoaia
macohoalcujca¶ njme	macohoalcujcanjme
quj¶ iehecoz	qujiehecoz
acoitla	aco·itla
cuj catl¶	cujcatl
quj momachtiz	qujmomachtiz
mocencauh¶ ticatca	mocencauhticatca
aia cachtli	aiacachtli
coco¶ loctli	cocoloctli
cuj caitoanj	cujcaitoanj
macehoallat¶ qujtl	macehoallatqujtl
in tlauexotzincaiotl	intla·uexotzincaiotl
iniuh	in·iuh
vexo¶ tzinca	vexotzinca
motla¶ iehhecalhuja	motlaiehhecalhuja
inj ca	in·jca
qujn caquj¶ tia	qujncaqujtia
Injx¶ qujchtin	In·jxqujchtin
inj¶ tlan	in·jtlan
teicnelia¶ nj	teicnelianj
quj¶ naoatia	qujnaoatia
ouelquj¶ tlapalo	ouelqujtlapalo
injn¶ tlatol	in·jntlatol
qujn¶ tlaiehecalhuja	qujntlaiehecalhuja
quacoz¶ tique	quacoztique
quapa¶ tlachtic	quapatlachtic
caxtolxiuh¶ tia	caxtolxiuhtia
quj¶ ca	qujca
qujntlaqual¶ tia	qujntlaqualtia
quj matlitia	qujmatlitia
qujntlauh¶ tia	qujntlauhtia
nochpal maxtlatl	nochpalmaxtlatl
qujtzacu¶ tiuh	qujtzacutiuh
quj tlacoa	qujtlacoa
cuj¶ canjme	cujcanjme
quj cha¶ lanja	qujchalanja
cuj¶ caitoa	cujcaitoa
quj poloa	qujpoloa
netoti¶ liztli	netotiliztli
tla¶ toanj	tlatoanj

